"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon Feb 10 15:55:12 GMT 2025","Mon Feb 10 15:55:13 GMT 2025","435","","","","","","Fill in student login with one incorrect userName data",""
"broken","Mon Feb 10 15:55:13 GMT 2025","Mon Feb 10 15:55:13 GMT 2025","482","","","","","","Fill in admin login with one correct user data",""
"broken","Mon Feb 10 15:55:11 GMT 2025","Mon Feb 10 15:55:12 GMT 2025","442","","","","","","Admin modifies a student account",""
"broken","Mon Feb 10 15:55:09 GMT 2025","Mon Feb 10 15:55:10 GMT 2025","911","","","","","","Admin lists all student accounts",""
"broken","Mon Feb 10 15:55:10 GMT 2025","Mon Feb 10 15:55:11 GMT 2025","427","","","","","","Admin searches for a student account by Student Name",""
"broken","Mon Feb 10 15:55:12 GMT 2025","Mon Feb 10 15:55:12 GMT 2025","450","","","","","","Admin deletes a student account",""
"broken","Mon Feb 10 15:55:13 GMT 2025","Mon Feb 10 15:55:14 GMT 2025","441","","","","","","Fill in student login with multiple correct user data -- @1.1 ",""
"broken","Mon Feb 10 15:55:11 GMT 2025","Mon Feb 10 15:55:11 GMT 2025","423","","","","","","Admin creates a new student account",""
"broken","Mon Feb 10 15:55:14 GMT 2025","Mon Feb 10 15:55:14 GMT 2025","435","","","","","","Fill in student login with multiple correct user data -- @1.2 ",""
"broken","Mon Feb 10 15:55:12 GMT 2025","Mon Feb 10 15:55:12 GMT 2025","472","","","","","","Check Login title",""
