"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon Feb 10 02:45:43 GMT 2025","Mon Feb 10 02:45:43 GMT 2025","202","","","","","","Fill in student login with multiple correct user data -- @1.2 ",""
"broken","Mon Feb 10 02:45:41 GMT 2025","Mon Feb 10 02:45:42 GMT 2025","202","","","","","","Admin modifies a student account",""
"broken","Mon Feb 10 02:45:42 GMT 2025","Mon Feb 10 02:45:42 GMT 2025","202","","","","","","Fill in admin login with one correct user data",""
"broken","Mon Feb 10 02:45:42 GMT 2025","Mon Feb 10 02:45:42 GMT 2025","204","","","","","","Fill in student login with one incorrect userName data",""
"broken","Mon Feb 10 02:45:42 GMT 2025","Mon Feb 10 02:45:42 GMT 2025","202","","","","","","Admin deletes a student account",""
"broken","Mon Feb 10 02:45:41 GMT 2025","Mon Feb 10 02:45:41 GMT 2025","256","","","","","","Admin searches for a student account by Student ID",""
"broken","Mon Feb 10 02:45:42 GMT 2025","Mon Feb 10 02:45:42 GMT 2025","203","","","","","","Check Login title",""
"broken","Mon Feb 10 02:45:37 GMT 2025","Mon Feb 10 02:45:41 GMT 2025","3464","","","","","","Admin lists all student accounts",""
"broken","Mon Feb 10 02:45:41 GMT 2025","Mon Feb 10 02:45:41 GMT 2025","255","","","","","","Admin searches for a student account by Student Name",""
"broken","Mon Feb 10 02:45:41 GMT 2025","Mon Feb 10 02:45:41 GMT 2025","202","","","","","","Admin creates a new student account",""
"broken","Mon Feb 10 02:45:42 GMT 2025","Mon Feb 10 02:45:43 GMT 2025","202","","","","","","Fill in student login with multiple correct user data -- @1.1 ",""
