"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Feb 10 15:36:27 GMT 2025","Mon Feb 10 15:36:29 GMT 2025","1678","","","","","","Fill in admin login with one correct user data",""
"passed","Mon Feb 10 15:36:25 GMT 2025","Mon Feb 10 15:36:26 GMT 2025","476","","","","","","Check Login title",""
"passed","Mon Feb 10 15:36:26 GMT 2025","Mon Feb 10 15:36:27 GMT 2025","1682","","","","","","Fill in student login with one incorrect userName data",""
"passed","Mon Feb 10 15:36:22 GMT 2025","Mon Feb 10 15:36:24 GMT 2025","2146","","","","","","Admin modifies a student account",""
"passed","Mon Feb 10 15:36:29 GMT 2025","Mon Feb 10 15:36:31 GMT 2025","1692","","","","","","Fill in student login with multiple correct user data -- @1.1 ",""
"passed","Mon Feb 10 15:36:08 GMT 2025","Mon Feb 10 15:36:19 GMT 2025","11277","","","","","","Admin searches for a student account by Student Name",""
"passed","Mon Feb 10 15:36:19 GMT 2025","Mon Feb 10 15:36:22 GMT 2025","2190","","","","","","Admin creates a new student account",""
"passed","Mon Feb 10 15:36:31 GMT 2025","Mon Feb 10 15:36:32 GMT 2025","1654","","","","","","Fill in student login with multiple correct user data -- @1.2 ",""
"passed","Mon Feb 10 15:36:24 GMT 2025","Mon Feb 10 15:36:25 GMT 2025","1469","","","","","","Admin deletes a student account",""
"passed","Mon Feb 10 15:35:54 GMT 2025","Mon Feb 10 15:36:08 GMT 2025","14021","","","","","","Admin lists all student accounts",""
