"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Feb 10 15:24:15 GMT 2025","Mon Feb 10 15:24:17 GMT 2025","1706","","","","","","Fill in student login with multiple correct user data -- @1.2 ",""
"passed","Mon Feb 10 15:24:03 GMT 2025","Mon Feb 10 15:24:06 GMT 2025","2384","","","","","","Admin creates a new student account",""
"passed","Mon Feb 10 15:24:13 GMT 2025","Mon Feb 10 15:24:15 GMT 2025","1763","","","","","","Fill in student login with multiple correct user data -- @1.1 ",""
"passed","Mon Feb 10 15:24:12 GMT 2025","Mon Feb 10 15:24:13 GMT 2025","1689","","","","","","Fill in admin login with one correct user data",""
"passed","Mon Feb 10 15:24:06 GMT 2025","Mon Feb 10 15:24:08 GMT 2025","2189","","","","","","Admin modifies a student account",""
"passed","Mon Feb 10 15:24:09 GMT 2025","Mon Feb 10 15:24:10 GMT 2025","546","","","","","","Check Login title",""
"passed","Mon Feb 10 15:24:08 GMT 2025","Mon Feb 10 15:24:09 GMT 2025","1446","","","","","","Admin deletes a student account",""
"passed","Mon Feb 10 15:23:52 GMT 2025","Mon Feb 10 15:24:03 GMT 2025","11286","","","","","","Admin searches for a student account by Student Name",""
"passed","Mon Feb 10 15:23:47 GMT 2025","Mon Feb 10 15:23:52 GMT 2025","5467","","","","","","Admin lists all student accounts",""
"passed","Mon Feb 10 15:24:10 GMT 2025","Mon Feb 10 15:24:12 GMT 2025","1704","","","","","","Fill in student login with one incorrect userName data",""
