"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon Feb 10 15:50:58 GMT 2025","Mon Feb 10 15:51:02 GMT 2025","4525","","","","","","Admin lists all student accounts",""
"broken","Mon Feb 10 15:51:02 GMT 2025","Mon Feb 10 15:51:03 GMT 2025","435","","","","","","Admin searches for a student account by Student Name",""
"broken","Mon Feb 10 15:51:06 GMT 2025","Mon Feb 10 15:51:06 GMT 2025","450","","","","","","Fill in student login with multiple correct user data -- @1.2 ",""
"broken","Mon Feb 10 15:51:04 GMT 2025","Mon Feb 10 15:51:04 GMT 2025","445","","","","","","Admin deletes a student account",""
"broken","Mon Feb 10 15:51:03 GMT 2025","Mon Feb 10 15:51:04 GMT 2025","432","","","","","","Admin modifies a student account",""
"broken","Mon Feb 10 15:51:05 GMT 2025","Mon Feb 10 15:51:05 GMT 2025","438","","","","","","Fill in admin login with one correct user data",""
"broken","Mon Feb 10 15:51:05 GMT 2025","Mon Feb 10 15:51:05 GMT 2025","416","","","","","","Fill in student login with one incorrect userName data",""
"broken","Mon Feb 10 15:51:03 GMT 2025","Mon Feb 10 15:51:03 GMT 2025","433","","","","","","Admin creates a new student account",""
"broken","Mon Feb 10 15:51:05 GMT 2025","Mon Feb 10 15:51:06 GMT 2025","430","","","","","","Fill in student login with multiple correct user data -- @1.1 ",""
"broken","Mon Feb 10 15:51:04 GMT 2025","Mon Feb 10 15:51:05 GMT 2025","418","","","","","","Check Login title",""
