"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon Feb 10 01:18:05 GMT 2025","Mon Feb 10 01:18:06 GMT 2025","206","","","","","","Check Login title",""
"broken","Mon Feb 10 01:18:04 GMT 2025","Mon Feb 10 01:18:05 GMT 2025","202","","","","","","Admin searches for a student account by Student Name",""
"broken","Mon Feb 10 01:18:06 GMT 2025","Mon Feb 10 01:18:06 GMT 2025","257","","","","","","Fill in student login with multiple correct user data -- @1.1 ",""
"broken","Mon Feb 10 01:18:02 GMT 2025","Mon Feb 10 01:18:04 GMT 2025","1837","","","","","","Admin lists all student accounts",""
"broken","Mon Feb 10 01:18:05 GMT 2025","Mon Feb 10 01:18:05 GMT 2025","203","","","","","","Admin deletes a student account",""
"broken","Mon Feb 10 01:18:05 GMT 2025","Mon Feb 10 01:18:05 GMT 2025","205","","","","","","Admin creates a new student account",""
"broken","Mon Feb 10 01:18:06 GMT 2025","Mon Feb 10 01:18:06 GMT 2025","203","","","","","","Fill in admin login with one correct user data",""
"broken","Mon Feb 10 01:18:06 GMT 2025","Mon Feb 10 01:18:06 GMT 2025","205","","","","","","Fill in student login with one incorrect userName data",""
"broken","Mon Feb 10 01:18:06 GMT 2025","Mon Feb 10 01:18:06 GMT 2025","203","","","","","","Fill in student login with multiple correct user data -- @1.2 ",""
"broken","Mon Feb 10 01:18:04 GMT 2025","Mon Feb 10 01:18:04 GMT 2025","202","","","","","","Admin searches for a student account by Student ID",""
"broken","Mon Feb 10 01:18:05 GMT 2025","Mon Feb 10 01:18:05 GMT 2025","263","","","","","","Admin modifies a student account",""
