"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Feb 11 03:13:38 GMT 2025","Tue Feb 11 03:13:50 GMT 2025","11253","","","","","","Admin searches for a student account by Student Name",""
"passed","Tue Feb 11 03:13:59 GMT 2025","Tue Feb 11 03:14:01 GMT 2025","1697","","","","","","Fill in student login with multiple correct user data -- @1.1 ",""
"passed","Tue Feb 11 03:13:56 GMT 2025","Tue Feb 11 03:13:58 GMT 2025","1659","","","","","","Fill in student login with one incorrect userName data",""
"passed","Tue Feb 11 03:14:01 GMT 2025","Tue Feb 11 03:14:03 GMT 2025","1670","","","","","","Fill in student login with multiple correct user data -- @1.2 ",""
"passed","Tue Feb 11 03:13:54 GMT 2025","Tue Feb 11 03:13:56 GMT 2025","1436","","","","","","Admin deletes a student account",""
"passed","Tue Feb 11 03:13:50 GMT 2025","Tue Feb 11 03:13:52 GMT 2025","2216","","","","","","Admin creates a new student account",""
"passed","Tue Feb 11 03:13:58 GMT 2025","Tue Feb 11 03:13:59 GMT 2025","1664","","","","","","Fill in admin login with one correct user data",""
"passed","Tue Feb 11 03:13:56 GMT 2025","Tue Feb 11 03:13:56 GMT 2025","487","","","","","","Check Login title",""
"passed","Tue Feb 11 03:13:25 GMT 2025","Tue Feb 11 03:13:38 GMT 2025","13421","","","","","","Admin lists all student accounts",""
"passed","Tue Feb 11 03:13:52 GMT 2025","Tue Feb 11 03:13:54 GMT 2025","2161","","","","","","Admin modifies a student account",""
