"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Feb 11 05:08:41 GMT 2025","Tue Feb 11 05:08:43 GMT 2025","1650","","","","","","Fill in student login with multiple correct user data -- @1.2 ",""
"passed","Tue Feb 11 05:08:36 GMT 2025","Tue Feb 11 05:08:36 GMT 2025","508","","","","","","Check Login title",""
"passed","Tue Feb 11 05:08:40 GMT 2025","Tue Feb 11 05:08:41 GMT 2025","1710","","","","","","Fill in student login with multiple correct user data -- @1.1 ",""
"passed","Tue Feb 11 05:08:34 GMT 2025","Tue Feb 11 05:08:36 GMT 2025","1390","","","","","","Admin deletes a student account",""
"passed","Tue Feb 11 05:08:38 GMT 2025","Tue Feb 11 05:08:40 GMT 2025","1660","","","","","","Fill in admin login with one correct user data",""
"passed","Tue Feb 11 05:08:32 GMT 2025","Tue Feb 11 05:08:34 GMT 2025","2152","","","","","","Admin modifies a student account",""
"passed","Tue Feb 11 05:08:30 GMT 2025","Tue Feb 11 05:08:32 GMT 2025","2323","","","","","","Admin creates a new student account",""
"passed","Tue Feb 11 05:08:19 GMT 2025","Tue Feb 11 05:08:30 GMT 2025","11173","","","","","","Admin searches for a student account by Student Name",""
"passed","Tue Feb 11 05:08:36 GMT 2025","Tue Feb 11 05:08:38 GMT 2025","1673","","","","","","Fill in student login with one incorrect userName data",""
"passed","Tue Feb 11 05:08:17 GMT 2025","Tue Feb 11 05:08:19 GMT 2025","1535","","","","","","Admin lists all student accounts",""
