"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Feb 11 00:43:53 GMT 2025","Tue Feb 11 00:43:55 GMT 2025","1666","","","","","","Fill in admin login with one correct user data",""
"passed","Tue Feb 11 00:43:51 GMT 2025","Tue Feb 11 00:43:52 GMT 2025","508","","","","","","Check Login title",""
"passed","Tue Feb 11 00:43:47 GMT 2025","Tue Feb 11 00:43:50 GMT 2025","2146","","","","","","Admin modifies a student account",""
"passed","Tue Feb 11 00:43:45 GMT 2025","Tue Feb 11 00:43:47 GMT 2025","2305","","","","","","Admin creates a new student account",""
"passed","Tue Feb 11 00:43:34 GMT 2025","Tue Feb 11 00:43:45 GMT 2025","11208","","","","","","Admin searches for a student account by Student Name",""
"passed","Tue Feb 11 00:43:55 GMT 2025","Tue Feb 11 00:43:57 GMT 2025","1741","","","","","","Fill in student login with multiple correct user data -- @1.1 ",""
"passed","Tue Feb 11 00:43:32 GMT 2025","Tue Feb 11 00:43:34 GMT 2025","1524","","","","","","Admin lists all student accounts",""
"passed","Tue Feb 11 00:43:57 GMT 2025","Tue Feb 11 00:43:58 GMT 2025","1670","","","","","","Fill in student login with multiple correct user data -- @1.2 ",""
"passed","Tue Feb 11 00:43:52 GMT 2025","Tue Feb 11 00:43:53 GMT 2025","1692","","","","","","Fill in student login with one incorrect userName data",""
"passed","Tue Feb 11 00:43:50 GMT 2025","Tue Feb 11 00:43:51 GMT 2025","1413","","","","","","Admin deletes a student account",""
