"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon Feb 10 00:45:42 GMT 2025","Mon Feb 10 00:45:42 GMT 2025","253","","","","","","Admin searches for a student account by Student Name",""
"broken","Mon Feb 10 00:45:42 GMT 2025","Mon Feb 10 00:45:42 GMT 2025","297","","","","","","Admin lists all student accounts",""
"broken","Mon Feb 10 00:45:44 GMT 2025","Mon Feb 10 00:45:44 GMT 2025","200","","","","","","Fill in student login with multiple correct user data -- @1.2 ",""
"broken","Mon Feb 10 00:45:42 GMT 2025","Mon Feb 10 00:45:43 GMT 2025","204","","","","","","Admin creates a new student account",""
"broken","Mon Feb 10 00:45:42 GMT 2025","Mon Feb 10 00:45:42 GMT 2025","200","","","","","","Admin searches for a student account by Student ID",""
"broken","Mon Feb 10 00:45:43 GMT 2025","Mon Feb 10 00:45:43 GMT 2025","258","","","","","","Admin modifies a student account",""
"broken","Mon Feb 10 00:45:43 GMT 2025","Mon Feb 10 00:45:43 GMT 2025","197","","","","","","Check Login title",""
"broken","Mon Feb 10 00:45:44 GMT 2025","Mon Feb 10 00:45:44 GMT 2025","196","","","","","","Fill in student login with multiple correct user data -- @1.1 ",""
"broken","Mon Feb 10 00:45:43 GMT 2025","Mon Feb 10 00:45:44 GMT 2025","196","","","","","","Fill in admin login with one correct user data",""
"broken","Mon Feb 10 00:45:43 GMT 2025","Mon Feb 10 00:45:43 GMT 2025","199","","","","","","Admin deletes a student account",""
"broken","Mon Feb 10 00:45:43 GMT 2025","Mon Feb 10 00:45:43 GMT 2025","198","","","","","","Fill in student login with one incorrect userName data",""
