"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Feb 10 13:48:23 GMT 2025","Mon Feb 10 13:48:24 GMT 2025","1702","","","","","","Fill in student login with multiple correct user data -- @1.1 ",""
"passed","Mon Feb 10 13:48:08 GMT 2025","Mon Feb 10 13:48:10 GMT 2025","1702","","","","","","Admin lists all student accounts",""
"passed","Mon Feb 10 13:48:19 GMT 2025","Mon Feb 10 13:48:19 GMT 2025","533","","","","","","Check Login title",""
"passed","Mon Feb 10 13:48:10 GMT 2025","Mon Feb 10 13:48:12 GMT 2025","1703","","","","","","Admin searches for a student account by Student ID",""
"passed","Mon Feb 10 13:48:13 GMT 2025","Mon Feb 10 13:48:15 GMT 2025","2434","","","","","","Admin creates a new student account",""
"passed","Mon Feb 10 13:48:17 GMT 2025","Mon Feb 10 13:48:19 GMT 2025","1396","","","","","","Admin deletes a student account",""
"passed","Mon Feb 10 13:48:15 GMT 2025","Mon Feb 10 13:48:17 GMT 2025","2040","","","","","","Admin modifies a student account",""
"passed","Mon Feb 10 13:48:19 GMT 2025","Mon Feb 10 13:48:21 GMT 2025","1690","","","","","","Fill in student login with one incorrect userName data",""
"passed","Mon Feb 10 13:48:12 GMT 2025","Mon Feb 10 13:48:13 GMT 2025","1174","","","","","","Admin searches for a student account by Student Name",""
"passed","Mon Feb 10 13:48:21 GMT 2025","Mon Feb 10 13:48:23 GMT 2025","1796","","","","","","Fill in admin login with one correct user data",""
"passed","Mon Feb 10 13:48:24 GMT 2025","Mon Feb 10 13:48:26 GMT 2025","1690","","","","","","Fill in student login with multiple correct user data -- @1.2 ",""
